drug,source,field,token
LESTAURTINIB,targets,single_protein_pref_name,Cyclin-dependent kinase 6
LESTAURTINIB,targets,single_protein_pref_name,Cyclin-dependent kinase 7
LESTAURTINIB,targets,single_protein_pref_name,Cyclin-dependent kinase 8
LESTAURTINIB,targets,single_protein_pref_name,Cyclin-dependent kinase 9
LESTAURTINIB,targets,single_protein_pref_name,Cyclin-dependent kinase-like 1
LESTAURTINIB,targets,single_protein_pref_name,Cyclin-dependent kinase-like 2
LESTAURTINIB,targets,single_protein_pref_name,Cyclin-dependent kinase-like 3
LESTAURTINIB,targets,single_protein_pref_name,Cyclin-dependent kinase-like 5
LESTAURTINIB,targets,single_protein_pref_name,Cytoplasmic tyrosine-protein kinase BMX
LESTAURTINIB,targets,single_protein_pref_name,Death-associated protein kinase 1
LESTAURTINIB,targets,single_protein_pref_name,Death-associated protein kinase 2
LESTAURTINIB,targets,single_protein_pref_name,Death-associated protein kinase 3
LESTAURTINIB,targets,single_protein_pref_name,Discoidin domain-containing receptor 2
LESTAURTINIB,targets,single_protein_pref_name,Dual serine/threonine and tyrosine protein kinase
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 1
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 2
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 3
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 4
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 5
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 6
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 7
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity protein kinase CLK1
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity protein kinase CLK2
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity protein kinase CLK4
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity protein kinase TTK
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity testis-specific protein kinase 1
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity tyrosine-phosphorylation-regulated kinase 1A
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity tyrosine-phosphorylation-regulated kinase 1B
LESTAURTINIB,targets,single_protein_pref_name,Dual specificity tyrosine-phosphorylation-regulated kinase 2
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 1
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 2
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 3
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 4
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 5
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 6
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-A receptor 7
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 1
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 2
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 4
LESTAURTINIB,targets,single_protein_pref_name,Ephrin type-B receptor 6
LESTAURTINIB,targets,single_protein_pref_name,Epidermal growth factor receptor
LESTAURTINIB,targets,single_protein_pref_name,Epithelial discoidin domain-containing receptor 1
LESTAURTINIB,targets,single_protein_pref_name,Fibroblast growth factor receptor 1
LESTAURTINIB,targets,single_protein_pref_name,Fibroblast growth factor receptor 2
LESTAURTINIB,targets,single_protein_pref_name,Fibroblast growth factor receptor 3
LESTAURTINIB,targets,single_protein_pref_name,Fibroblast growth factor receptor 4
LESTAURTINIB,targets,single_protein_pref_name,Focal adhesion kinase 1
LESTAURTINIB,targets,single_protein_pref_name,G protein-coupled receptor kinase 4
LESTAURTINIB,targets,single_protein_pref_name,Glycogen synthase kinase-3 alpha
LESTAURTINIB,targets,single_protein_pref_name,Glycogen synthase kinase-3 beta
LESTAURTINIB,targets,single_protein_pref_name,Hepatocyte growth factor receptor
LESTAURTINIB,targets,single_protein_pref_name,High affinity nerve growth factor receptor
LESTAURTINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 1
LESTAURTINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 2
LESTAURTINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 3
LESTAURTINIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 4
LESTAURTINIB,targets,single_protein_pref_name,Hormonally up-regulated neu tumor-associated kinase
LESTAURTINIB,targets,single_protein_pref_name,Inhibitor of nuclear factor kappa-B kinase subunit alpha
LESTAURTINIB,targets,single_protein_pref_name,Inhibitor of nuclear factor kappa-B kinase subunit beta
LESTAURTINIB,targets,single_protein_pref_name,Inhibitor of nuclear factor kappa-B kinase subunit epsilon
LESTAURTINIB,targets,single_protein_pref_name,Insulin receptor
LESTAURTINIB,targets,single_protein_pref_name,Insulin receptor-related protein
LESTAURTINIB,targets,single_protein_pref_name,Insulin-like growth factor 1 receptor
LESTAURTINIB,targets,single_protein_pref_name,"Interferon-induced, double-stranded RNA-activated protein kinase"
LESTAURTINIB,targets,single_protein_pref_name,Interleukin-1 receptor-associated kinase 1
LESTAURTINIB,targets,single_protein_pref_name,Interleukin-1 receptor-associated kinase 3
LESTAURTINIB,targets,single_protein_pref_name,Interleukin-1 receptor-associated kinase 4
LESTAURTINIB,targets,single_protein_pref_name,LIM domain kinase 1
LESTAURTINIB,targets,single_protein_pref_name,Leucine-rich repeat serine/threonine-protein kinase 2
LESTAURTINIB,targets,single_protein_pref_name,Leukocyte tyrosine kinase receptor
LESTAURTINIB,targets,single_protein_pref_name,MAP kinase-activated protein kinase 2
LESTAURTINIB,targets,single_protein_pref_name,MAP kinase-activated protein kinase 5
LESTAURTINIB,targets,single_protein_pref_name,MAP kinase-interacting serine/threonine-protein kinase 1
LESTAURTINIB,targets,single_protein_pref_name,MAP kinase-interacting serine/threonine-protein kinase 2
LESTAURTINIB,targets,single_protein_pref_name,MAP/microtubule affinity-regulating kinase 3
LESTAURTINIB,targets,single_protein_pref_name,MAP/microtubule affinity-regulating kinase 4
LESTAURTINIB,targets,single_protein_pref_name,Macrophage colony-stimulating factor 1 receptor
LESTAURTINIB,targets,single_protein_pref_name,Macrophage-stimulating protein receptor
LESTAURTINIB,targets,single_protein_pref_name,Mast/stem cell growth factor receptor Kit
LESTAURTINIB,targets,single_protein_pref_name,Maternal embryonic leucine zipper kinase
LESTAURTINIB,targets,single_protein_pref_name,Megakaryocyte-associated tyrosine-protein kinase
LESTAURTINIB,targets,single_protein_pref_name,Microtubule-associated serine/threonine-protein kinase 1
LESTAURTINIB,targets,single_protein_pref_name,Misshapen-like kinase 1
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase 10
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase 12
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase 13
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase 15
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase 3
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase 7
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase 8
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase 9
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 1
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 10
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 11
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 12
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 13
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 15
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 19
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 2
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 20
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 3
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 4
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 5
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 6
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 7
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 9
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 1
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 2
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 3
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 4
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 5
LESTAURTINIB,targets,single_protein_pref_name,"Muscle, skeletal receptor tyrosine-protein kinase"
LESTAURTINIB,targets,single_protein_pref_name,Myosin light chain kinase
LESTAURTINIB,targets,single_protein_pref_name,"Myosin light chain kinase 2, skeletal/cardiac muscle"
LESTAURTINIB,targets,single_protein_pref_name,Myosin light chain kinase family member 4
LESTAURTINIB,targets,single_protein_pref_name,"Myosin light chain kinase, smooth muscle"
LESTAURTINIB,targets,single_protein_pref_name,Myosin-IIIa
LESTAURTINIB,targets,single_protein_pref_name,Myosin-IIIb
LESTAURTINIB,targets,single_protein_pref_name,Myotonin-protein kinase
LESTAURTINIB,targets,single_protein_pref_name,NT-3 growth factor receptor
LESTAURTINIB,targets,single_protein_pref_name,NUAK family SNF1-like kinase 1
LESTAURTINIB,targets,single_protein_pref_name,NUAK family SNF1-like kinase 2
LESTAURTINIB,targets,single_protein_pref_name,Non-receptor tyrosine-protein kinase TNK1
LESTAURTINIB,targets,single_protein_pref_name,Non-receptor tyrosine-protein kinase TYK2
LESTAURTINIB,targets,single_protein_pref_name,Peripheral plasma membrane protein CASK
LESTAURTINIB,targets,single_protein_pref_name,Phosphatidylinositol 3-kinase C2 domain-containing subunit gamma
LESTAURTINIB,targets,single_protein_pref_name,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform"
LESTAURTINIB,targets,single_protein_pref_name,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform"
LESTAURTINIB,targets,single_protein_pref_name,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform"
LESTAURTINIB,targets,single_protein_pref_name,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform"
LESTAURTINIB,targets,single_protein_pref_name,Phosphatidylinositol 4-kinase beta
LESTAURTINIB,targets,single_protein_pref_name,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta
LESTAURTINIB,targets,single_protein_pref_name,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha
LESTAURTINIB,targets,single_protein_pref_name,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta
LESTAURTINIB,targets,single_protein_pref_name,"Phosphorylase b kinase gamma catalytic chain, liver/testis isoform"
LESTAURTINIB,targets,single_protein_pref_name,"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform"
LESTAURTINIB,targets,single_protein_pref_name,Platelet-derived growth factor receptor alpha
LESTAURTINIB,targets,single_protein_pref_name,Platelet-derived growth factor receptor beta
LESTAURTINIB,targets,single_protein_pref_name,Poly [ADP-ribose] polymerase tankyrase-2
LESTAURTINIB,targets,single_protein_pref_name,Protein delta homolog 1
LESTAURTINIB,targets,single_protein_pref_name,Protein kinase C alpha type
LESTAURTINIB,targets,single_protein_pref_name,Protein kinase C delta type
LESTAURTINIB,targets,single_protein_pref_name,Protein kinase C epsilon type
LESTAURTINIB,targets,single_protein_pref_name,Protein kinase C eta type
LESTAURTINIB,targets,single_protein_pref_name,Protein kinase C iota type
LESTAURTINIB,targets,single_protein_pref_name,Protein kinase C theta type
LESTAURTINIB,targets,single_protein_pref_name,Protein-tyrosine kinase 2-beta
LESTAURTINIB,targets,single_protein_pref_name,Protein-tyrosine kinase 6
LESTAURTINIB,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase ROS
LESTAURTINIB,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase Src
LESTAURTINIB,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase receptor Ret
LESTAURTINIB,targets,single_protein_pref_name,RAC-alpha serine/threonine-protein kinase
LESTAURTINIB,targets,single_protein_pref_name,RAC-beta serine/threonine-protein kinase
LESTAURTINIB,targets,single_protein_pref_name,RAC-gamma serine/threonine-protein kinase
LESTAURTINIB,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-3
LESTAURTINIB,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-4
LESTAURTINIB,targets,single_protein_pref_name,Receptor-interacting serine/threonine-protein kinase 2
LESTAURTINIB,targets,single_protein_pref_name,Receptor-interacting serine/threonine-protein kinase 4
LESTAURTINIB,targets,single_protein_pref_name,Receptor-type tyrosine-protein kinase FLT3
LESTAURTINIB,targets,single_protein_pref_name,Rho-associated protein kinase 1
LESTAURTINIB,targets,single_protein_pref_name,Rho-associated protein kinase 2
LESTAURTINIB,targets,single_protein_pref_name,Rhodopsin kinase GRK1
LESTAURTINIB,targets,single_protein_pref_name,Rhodopsin kinase GRK7
LESTAURTINIB,targets,single_protein_pref_name,Ribosomal protein S6 kinase alpha-1
LESTAURTINIB,targets,single_protein_pref_name,Ribosomal protein S6 kinase alpha-2
LESTAURTINIB,targets,single_protein_pref_name,Ribosomal protein S6 kinase alpha-3
LESTAURTINIB,targets,single_protein_pref_name,Ribosomal protein S6 kinase alpha-4
LESTAURTINIB,targets,single_protein_pref_name,Ribosomal protein S6 kinase alpha-5
LESTAURTINIB,targets,single_protein_pref_name,Ribosomal protein S6 kinase alpha-6
LESTAURTINIB,targets,single_protein_pref_name,Ribosomal protein S6 kinase beta-1
LESTAURTINIB,targets,single_protein_pref_name,Ribosyldihydronicotinamide dehydrogenase [quinone]
LESTAURTINIB,targets,single_protein_pref_name,SRSF protein kinase 1
LESTAURTINIB,targets,single_protein_pref_name,SRSF protein kinase 2
LESTAURTINIB,targets,single_protein_pref_name,SRSF protein kinase 3
LESTAURTINIB,targets,single_protein_pref_name,STE20-like serine/threonine-protein kinase
LESTAURTINIB,targets,single_protein_pref_name,STE20/SPS1-related proline-alanine-rich protein kinase
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 10
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 16
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 17A
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 17B
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 24
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 25
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 26
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 3
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 32A
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 32B
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 32C
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 33
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 35
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 36
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 38
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 38-like
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase 4
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase BRSK1
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase BRSK2
